标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
品秀星图复式四房  视野开阔，中间楼层 看房方便,品秀星图 ,新塘北,VR房源 房本满两年,2,6个月以前发布,4室2厅,104.95平米,东北,精装,中楼层(共47层),,塔楼,2350000.0,22392
中海联睿品 4室2厅 南,中海联睿品 ,新塘北,VR房源 房本满两年,0,1个月以前发布,4室2厅,96.56平米,南,精装,中楼层(共32层),,塔楼,1300000.0,13464
尚东阳光 4室1厅 南 北,尚东阳光 ,沙村,近地铁 VR看装修 房本满五年,1,20,4室1厅,108.46平米,南北,其他,低楼层(共32层),2016年,塔楼,1600000.0,14752
配套成熟，交通方便，采光充足.,继枚路 ,荔城中区,VR房源 房本满五年 随时看房,8,一年前发布,4室1厅,103.11平米,东南,简装,高楼层(共6层),,暂无数据,500000.0,4850
品秀星图复式四房 全新没住过，南向看花园 随时可看房,品秀星图 ,新塘北,近地铁 VR房源 随时看房,0,1个月以前发布,4室1厅,104.25平米,南,精装,低楼层(共50层),,塔楼,2390000.0,22926
品秀星图复式四房，全新没住过，看房随时安排,品秀星图 ,新塘北,近地铁 VR房源 房本满两年 随时看房,0,5个月以前发布,4室2厅,104.27平米,北,精装,低楼层(共50层),,塔楼,2390000.0,22922
中航城顶层复式5房2卫，使用150方，进地铁口,保利中航城花园一期 ,朱村,近地铁 VR看装修 房本满两年,4,一年前发布,4室2厅,91.94平米,南,其他,高楼层(共27层),2018年,塔楼,1450000.0,15772
此房证满五，近地铁，采光好，税费少，景观好.,恒大山水城 ,中新镇,VR看装修 房本满五年 随时看房,3,5个月以前发布,1室1厅,26.84平米,北,精装,低楼层(共18层),2008年,板塔结合,398000.0,14829
东南向精装全新四房格局好楼层好视野好采光好朝向好,御溪世家 ,中新镇,近地铁 VR看装修,0,22,4室2厅,101平米,南北,精装,中楼层(共33层),,塔楼,1850000.0,18317
楼栋间距宽敞，采光视野好，近地铁口,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,2,一年前发布,4室1厅,108.12平米,东南,精装,低楼层(共13层),2018年,板楼,1600000.0,14799
南向复式 小区环境优美 修身养性,香江天赋 ,凤凰城,VR房源 房本满两年 随时看房,0,19,4室2厅,99.53平米,南,精装,中楼层(共18层),2021年,塔楼,1900000.0,19090
满五唯一，省个税，南向复式四房，二楼面积不含房产证,东方名都花园 ,白江,近地铁 VR房源 房本满五年 随时看房,18,一年前发布,4室2厅,107.49平米,东南,简装,15层,2012年,塔楼,1680000.0,15630
全新没入住，棒棒的好房子，4房一步到位,奥园誉峯 ,永宁,VR看装修 随时看房,0,3个月以前发布,4室2厅,109.71平米,南,其他,低楼层(共32层),2019年,塔楼,1230000.0,11212
科教城板块 地铁21号线凤岗站快站旁 南向 复式精装修,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,0,一年前发布,4室1厅,109.61平米,南,其他,低楼层(共13层),2018年,板楼,1600000.0,14598
自带大露台   过五唯一   实用四房,碧桂园凤凰城凤妍苑 ,凤凰城,VR房源 房本满五年 随时看房,3,一年前发布,4室2厅,99.19平米,东,其他,低楼层(共17层),2002年,塔楼,1500000.0,15123
采光足  生活便利   业主诚心放卖。,金色港湾 ,新塘南,VR看装修 房本满五年,2,8个月以前发布,1室0厅,25.57平米,南西,简装,低楼层(共7层),2006年,塔楼,308000.0,12046
保利二期一二楼双阳台，四房两卫，南向望江风景房,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.98平米,南,其他,中楼层(共13层),,板塔结合,3000000.0,27278
绿地珑玥府 小区环境好，房子的布局合理，绿化好,绿地珑玥府 ,荔城增江,VR看装修 房本满两年,0,6个月以前发布,4室2厅,98.47平米,南,精装,中楼层(共31层),,板楼,1050000.0,10664
南向复式 小区环境优美 修身养性,香江天赋 ,凤凰城,VR房源 房本满两年 随时看房,0,19,4室2厅,99.53平米,南,精装,中楼层(共18层),2021年,塔楼,1900000.0,19090
科教城 保利中航城 4房复式 南北对流,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,3,一年前发布,4室2厅,109.57平米,南,其他,高楼层(共13层),2019年,板楼,1450000.0,13234
品秀星图复式四房，全新没住过，看房随时安排,品秀星图 ,新塘北,近地铁 VR房源 房本满两年 随时看房,0,5个月以前发布,4室2厅,104.27平米,北,精装,低楼层(共50层),,塔楼,2390000.0,22922
配套成熟，交通方便，采光充足.,继枚路 ,荔城中区,VR房源 房本满五年 随时看房,8,一年前发布,4室1厅,103.11平米,东南,简装,高楼层(共6层),,暂无数据,500000.0,4850
品秀星图复式四房 全新没住过，南向看花园 随时可看房,品秀星图 ,新塘北,近地铁 VR房源 随时看房,0,1个月以前发布,4室1厅,104.25平米,南,精装,低楼层(共50层),,塔楼,2390000.0,22926
保利二期一二楼双阳台，四房两卫，南向望江风景房,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.98平米,南,其他,中楼层(共13层),,板塔结合,3000000.0,27278
东方名都中楼层东南向四房近地铁,东方名都花园 ,白江,近地铁 VR房源 房本满五年,0,1个月以前发布,4室2厅,107.49平米,东南,其他,15层,2012年,塔楼,2090000.0,19444
海伦堡花园 南向4房 证满5年 产权清晰 通风采光好,海伦堡花园 ,沙村,VR看装修 房本满五年,1,6个月以前发布,4室2厅,107.67平米,东南,其他,高楼层(共18层),2012年,塔楼,1120000.0,10403
湖滨苑南向4房两卫 满五税费少 无需增值税 装修保养好,翡翠绿洲湖滨苑 ,凤凰城,VR看装修 房本满五年,1,5个月以前发布,4室2厅,94.45平米,南,其他,中楼层(共21层),2011年,塔楼,1280000.0,13553
业主急卖，满二年无个税，首付零个入住次新小区房,方圆云山诗意云玺 ,石滩镇,VR房源 房本满两年,0,1个月以前发布,4室2厅,95平米,南,简装,高楼层(共32层),,塔楼,1200000.0,12632
敏捷东樾府 4室2厅 南,敏捷东樾府 ,石滩镇,VR看装修,1,4个月以前发布,4室2厅,96.03平米,南,其他,高楼层(共34层),,板塔结合,1400000.0,14579
新塘TOD高档小区   实用4房诚心出,广汇尊府 ,凤凰城,近地铁 VR房源 随时看房,0,5个月以前发布,4室2厅,100平米,南,其他,低楼层(共53层),,塔楼,3500000.0,35000
开发区新房全新，南北对流大四房，空间舒适，视野好,奥园誉峯 ,永宁,VR看装修 房本满两年 随时看房,1,一年前发布,4室2厅,109.94平米,南北,精装,中楼层(共25层),2019年,塔楼,1353000.0,12307
东方名都，东南向，使用率高，挑高客厅，刚装修两年,东方名都花园 ,白江,近地铁 VR房源 房本满两年,5,3个月以前发布,4室1厅,107.49平米,东南,精装,15层,2012年,塔楼,2000000.0,18607
翡翠南向四房复试二层户型方正小区内环境优美​,香江天赋 ,凤凰城,VR房源 房本满两年,0,6个月以前发布,4室2厅,95.27平米,南,精装,中楼层(共19层),,塔楼,2000000.0,20993
新塘TOD标杆住宅；全新未住；香港开发商品质交楼,广汇尊府 ,凤凰城,近地铁 VR房源 随时看房,1,6个月以前发布,4室2厅,100.34平米,南,其他,低楼层(共56层),,塔楼,3280000.0,32689
保利中航城中间户4房 南北对流 视野开阔 楼层好,保利中航城花园一期 ,朱村,近地铁 VR房源 随时看房,0,3个月以前发布,4室2厅,109.47平米,南,其他,高楼层(共26层),2018年,板楼,1480000.0,13520
视野开阔，南向望花园，1+3户型，近凤岗地铁,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满五年 随时看房,0,3个月以前发布,4室2厅,109.61平米,南,精装,中楼层(共13层),2018年,板楼,1800000.0,16422
四房南北对流离地铁400米一线河景板块,保利中航城二期 ,朱村,近地铁 VR房源 房本满两年,0,一年前发布,4室2厅,109.99平米,南,精装,低楼层(共13层),2019年,板楼,2200000.0,20002
旧证，*值高.总*低，光线好，好出租,乐活小镇 ,荔城增江,VR看装修 房本满五年,18,一年前发布,1室0厅,27.44平米,南,精装,中楼层(共11层),,塔楼,350000.0,12756
顶楼复式空间大采光充足视野开阔配套设施完善交通便利,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年 随时看房,1,一年前发布,4室2厅,108.1平米,南,其他,高楼层(共26层),2019年,板楼,2380000.0,22017
新塘住宅天花板 全新复式4房 诚意出,广汇尊府 ,凤凰城,近地铁 VR房源 随时看房,1,6个月以前发布,4室2厅,95.52平米,北,精装,中楼层(共56层),,塔楼,3350000.0,35072
全新笋笋笋复式4房地铁100米品秀星图 上华附,品秀星图 ,新塘北,近地铁 VR房源,3,6个月以前发布,4室2厅,105.07平米,南,精装,高楼层(共50层),,塔楼,2400000.0,22842
采光足  生活便利   业主诚心放卖。,金色港湾 ,新塘南,VR看装修 房本满五年,2,8个月以前发布,1室0厅,25.57平米,南西,简装,低楼层(共7层),2006年,塔楼,308000.0,12046
满五唯一，省个税，南向复式四房，二楼面积不含房产证,东方名都花园 ,白江,近地铁 VR房源 房本满五年 随时看房,18,一年前发布,4室2厅,107.49平米,东南,简装,15层,2012年,塔楼,1680000.0,15630
香江天赋 南向 四房 低税费  望别墅,香江天赋 ,凤凰城,VR房源 房本满两年,0,5个月以前发布,4室2厅,95.27平米,南北,其他,中楼层(共19层),,塔楼,2400000.0,25192
永旺，业主诚心卖，可谈，拎包入住,中海联智汇城 ,新塘北,VR看装修 房本满两年,8,9个月以前发布,1室1厅,26.44平米,西北,精装,高楼层(共22层),2014年,塔楼,248000.0,9380
复式四房 业主诚心卖 安静对花园,中海联睿品 ,新塘北,VR房源 房本满两年 随时看房,0,6个月以前发布,4室2厅,93.62平米,北,简装,低楼层(共32层),,板楼,1280000.0,13673
中航城一期四房 望西福河 视野好,保利中航城花园一期 ,朱村,近地铁 VR房源 房本满两年,0,5个月以前发布,4室1厅,108.52平米,东南南,其他,低楼层(共13层),2018年,板楼,1350000.0,12441
全新没入住，棒棒的好房子，4房一步到位,奥园誉峯 ,永宁,VR看装修 随时看房,0,3个月以前发布,4室2厅,109.71平米,南,其他,低楼层(共32层),2019年,塔楼,1230000.0,11212
