标题,小区名,位置,标签,关注人数,发布时间,房间类型,面积,朝向,装修,楼层,年份,楼况,总价,单价
"采光明亮，户型方正，房屋类型为住宅，创意空间,格局.",万科爱地住宅区 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,3,一年前发布,2室1厅,58.65平米,东北,精装,中楼层(共13层),2010年,板塔结合,1490000.0,25405
店长推荐：云裳丽影   2012年楼龄南向三房两卫,云裳丽影 ,同和,近地铁 VR看装修 房本满五年 随时看房,4,9个月以前发布,3室2厅,102.47平米,东南,精装,18层,2012年,塔楼,4100000.0,40012
此房满五年中层望花园厅出阳台东南向业主诚心放卖,祥景花园雍翠园 ,黄石,VR看装修 房本满五年,1,14,3室2厅,115.04平米,东南,精装,中楼层(共15层),2003年,塔楼,2900000.0,25209
黄石公安厅小区南北对流看花园，没遮挡,黄石小区 ,黄石,VR房源 房本满五年 随时看房,4,7个月以前发布,3室1厅,96.32平米,北,其他,低楼层(共9层),1999年,塔楼,2600000.0,26994
中海馨园一期 中层南向四房 装修保养新 满五唯一,中海金沙馨园一期 ,金沙洲,VR看装修 房本满五年,1,3个月以前发布,4室2厅,134.1平米,南,精装,低楼层(共18层),2008年,塔楼,3700000.0,27592
城西花园 高层南向 电梯房 阳光充足 视野开阔,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,1,2个月以前发布,1室0厅,30.93平米,南,简装,高楼层(共9层),1999年,塔楼,680000.0,21986
旧云东少有大三房，地铁口物业，实用率高。,旧云东小区 ,同和,近地铁 VR房源 房本满五年,2,2个月以前发布,3室1厅,90.94平米,北,简装,6层,1997年,塔楼,2200000.0,24192
紫薇花园 舒适大两房 视野好景观佳,紫薇花园 ,新市,VR看装修 房本满五年 随时看房,0,1个月以前发布,2室2厅,89.42平米,西北,简装,中楼层(共21层),2006年,塔楼,2700000.0,30195
东南向，中楼层采光充足，户型方正,保利西子湾 ,金沙洲,近地铁 VR看装修 房本满五年 随时看房,2,1个月以前发布,3室2厅,95.22平米,东南,精装,中楼层(共11层),2007年,塔楼,2790000.0,29301
低总架，地铁200米，电梯平层南向，采光充足,积德花园 ,同德围,近地铁 VR房源 随时看房,2,3个月以前发布,2室1厅,52.58平米,南,其他,低楼层(共9层),1998年,板楼,1250000.0,23774
东南方向，望花园大阳台近在咫尺设计之都,时代玫瑰园 ,黄边,VR房源 房本满五年,6,8个月以前发布,3室1厅,115.43平米,东南,精装,高楼层(共18层),2008年,塔楼,4300000.0,37253
祥景南向中层两房厅出阳台无暗房,祥景花园AC区 ,黄石,VR房源 房本满五年 随时看房,3,4个月以前发布,2室1厅,49.96平米,南,简装,中楼层(共9层),1999年,塔楼,930000.0,18615
顺景花园 电梯 实用靓两房 安静舒适,顺景花园 ,马务,VR房源 房本满五年 随时看房,3,9个月以前发布,2室1厅,58.46平米,北西北,简装,高楼层(共9层),1998年,塔楼,1000000.0,17106
富力桃园 实用三房户型 中层视野景观好 安静舒适小区,富力桃园 ,罗冲围,VR房源 房本满两年 随时看房,0,1个月以前发布,3室2厅,91.29平米,西南,简装,中楼层(共31层),2004年,塔楼,3450000.0,37792
楼层好，视野宽阔，采光充足，配套设施齐全，交通便利,汇侨新城北区 ,新市,VR房源 房本满五年,0,1个月以前发布,2室1厅,79.81平米,东,简装,高楼层(共18层),2000年,塔楼,1530000.0,19171
东湖映月 满五年唯一  精装三房 无需装修 拎包即住,家和东湖映月 ,龙归,近地铁 VR看装修 房本满五年,1,3个月以前发布,3室1厅,82.7平米,南北,精装,中楼层(共33层),2013年,塔楼,2200000.0,26603
云山诗意 大三房 中高层 采光通风好,云山诗意 ,黄边,近地铁 VR看装修 房本满五年,23,一年前发布,3室2厅,127.92平米,东北,精装,高楼层(共11层),2008年,塔楼,4480000.0,35022
富力桃园  满五唯一  格局佳 通风采光好,富力桃园 ,罗冲围,VR房源 房本满五年,8,一年前发布,2室1厅,76.13平米,西南,精装,高楼层(共32层),2004年,塔楼,2180000.0,28636
高尔东区高层望花园两房，视野开阔采光足,白云高尔夫花园东区 ,黄石,VR房源 房本满五年,2,5个月以前发布,2室1厅,75.37平米,东西,简装,高楼层(共14层),2002年,塔楼,2060000.0,27332
富力城 大2房2厅 阳光充足 视野开阔 宽敞明亮,富力城北区 ,夏茅,VR看装修 房本满五年,1,一年前发布,2室2厅,86.73平米,东,其他,高楼层(共17层),2009年,塔楼,2100000.0,24214
景泰满五年唯一，有装修两房，位置好 ，业主诚意放盘,景泰新村 ,景泰,VR看装修 房本满五年,5,3个月以前发布,2室1厅,57.55平米,南北,简装,高楼层(共9层),,塔楼,1050000.0,18246
计划加装电梯 东向两房，中低层采光通风好，jia格笋,田心花园 ,同德围,近地铁 VR看装修 房本满五年 随时看房,29,一年前发布,2室2厅,74.45平米,东,简装,中楼层(共9层),1998年,塔楼,1500000.0,20148
御金沙大三房两卫 飞机户型 采光好 房子通透舒适,御金沙 ,金沙洲,近地铁 VR看装修 房本满两年 随时看房,8,11个月以前发布,3室2厅,116.97平米,东南,精装,中楼层(共16层),2014年,塔楼,3350000.0,28640
金沙洲 城西花园 电梯三房 看花园 地铁口 中高层安静,城西花园 ,金沙洲,近地铁 VR看装修 房本满五年,5,2个月以前发布,3室1厅,84.18平米,南西南,精装,高楼层(共9层),1999年,塔楼,1750000.0,20789
低楼层 精装小两房，南向，配套齐全，可拎包入住,景泰新村 ,景泰,VR房源 房本满五年 随时看房,11,8个月以前发布,2室1厅,35.74平米,南,精装,低楼层(共7层),1990年,塔楼,990000.0,27701
汇侨新城北区 两房原装电梯 配套设施齐全，交通便利,汇侨新城北区 ,新市,VR看装修 房本满五年 随时看房,11,3个月以前发布,2室1厅,62.27平米,西,简装,低楼层(共17层),2000年,塔楼,1150000.0,18468
馨雅居 精装厅出阳台二房  视野开阔阳光充足,馨雅居 ,石井,近地铁 VR看装修 房本满五年 随时看房,13,一年前发布,2室1厅,58.72平米,东北,精装,高楼层(共9层),2000年,塔楼,730000.0,12432
电梯房 方正实用 地铁口20米,云涛花园 ,同和,近地铁 VR看装修 房本满五年 随时看房,5,3个月以前发布,2室2厅,79.87平米,南西南,简装,9层,1995年,塔楼,1880000.0,23539
栢信商圈旁，紫荆花园电梯南向三房两厅，双阳台望花园,紫荆花园 ,新市,VR看装修 房本满五年 随时看房,5,4个月以前发布,3室2厅,85.72平米,北,简装,低楼层(共12层),2000年,塔楼,1980000.0,23099
低总jia，配套成熟，交通便利，小区微改造,宏航苑 ,新市,VR房源 房本满五年 随时看房,22,一年前发布,1室1厅,22.81平米,东南,简装,低楼层(共9层),1998年,塔楼,310000.0,13591
保利西子湾 双阳台对流 装修保养好 看房方便,保利西子湾 ,金沙洲,近地铁 VR房源 房本满两年,0,1个月以前发布,3室1厅,97.8平米,东南西南,精装,低楼层(共18层),2007年,塔楼,2800000.0,28630
瑞晖花园 低层小3房 看花园 便宜实用,瑞晖花园 ,石井,VR房源 房本满五年 随时看房,1,1个月以前发布,3室1厅,83.64平米,南,精装,低楼层(共6层),1990年,塔楼,1100000.0,13152
云景名都景观楼层好精装修三房安静视野开阔,云景花园云景名都 ,京溪,近地铁 VR看装修 房本满两年,3,1个月以前发布,3室2厅,85.77平米,东北,精装,18层,2002年,塔楼,4150000.0,48386
广园新村精装一房通风采光产权清晰南向单位,景泰新村 ,景泰,VR看装修 房本满五年,2,7,1室1厅,46.41平米,南,精装,中楼层(共7层),1990年,塔楼,1050000.0,22625
地铁口三房  户型方正实用 安静望园景,明月金岸花园 ,金沙洲,近地铁 VR房源 房本满两年 随时看房,3,21,3室1厅,99.71平米,北,简装,15层,2012年,塔楼,2250000.0,22566
合益小区 精装两房 格局方正 通风采光靓,合益街31号大院 ,机场路,VR看装修 房本满五年 随时看房,0,9,2室1厅,48.93平米,南,精装,低楼层(共9层),,板楼,1080000.0,22073
中高层 客餐厅放开 安静视野开阔,白云高尔夫花园东区 ,黄石,VR房源 房本满五年,0,30,3室2厅,150.45平米,西南,简装,中楼层(共14层),2002年,塔楼,4200000.0,27917
桃园三房双卫   满五年  看花园  户型方正,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,45,一年前发布,3室2厅,112.01平米,北,精装,中楼层(共30层),2004年,塔楼,3380000.0,30176
户型方正，实用两房 光线好 业主诚心出手,祥景花园AC区 ,黄石,VR看装修 房本满两年 随时看房,8,1个月以前发布,2室1厅,46.6平米,北,简装,中楼层(共9层),1999年,塔楼,630000.0,13520
桃园看江三房，业主诚意卖，提前约就可以看、,富力桃园 ,罗冲围,VR房源 房本满五年,1,6,3室1厅,89.93平米,东北,简装,中楼层(共32层),2004年,塔楼,2680000.0,29801
广园交委小区 准电梯已出公示 小区管理楼下地铁口,广园云苑新村 ,景泰,VR房源 房本满五年 随时看房,5,1个月以前发布,2室1厅,63.22平米,南,简装,中楼层(共9层),1999年,塔楼,1290000.0,20405
富力桃园 带自70平方用平台 南向温馨小家,富力桃园 ,罗冲围,VR房源 房本满五年 随时看房,5,一年前发布,2室1厅,76.49平米,南,简装,低楼层(共32层),2004年,塔楼,2330000.0,30462
东南向两房，格局方正，实用率高！,梅宾东宿舍 ,梅花园,近地铁 VR房源,0,4个月以前发布,2室1厅,67.65平米,东东南,其他,9层,2000年,塔楼,1650000.0,24391
安静小区环境，实用电梯1房，上车入户必选,嘉德苑 ,同德围,近地铁 VR房源 房本满五年 随时看房,15,8个月以前发布,1室1厅,31.23平米,东南,简装,高楼层(共9层),2003年,塔楼,700000.0,22415
御金沙 看花园 安静大三房 户型好 交通便利,御金沙 ,金沙洲,近地铁 VR房源 房本满五年,1,7个月以前发布,3室2厅,128.21平米,东南,其他,中楼层(共25层),2011年,塔楼,4200000.0,32759
民航小区康寿街小区内安静电梯高层两房,民航小区康寿街 ,机场路,VR看装修 房本满五年,1,3个月以前发布,2室1厅,60.28平米,南,其他,高楼层(共7层),1995年,板楼,1200000.0,19908
云西小区 全广州唯一一梯一户 三面采光 业主急卖,云西小区 ,景泰,VR房源 房本满五年 随时看房,1,一年前发布,3室1厅,88.85平米,南北,精装,高楼层(共7层),1996年,塔楼,1850000.0,20822
汇侨新城南区 电梯中高层 小区环境舒适,汇侨新城南区 ,新市,VR看装修 房本满五年,4,1个月以前发布,2室1厅,63.06平米,东,简装,中楼层(共17层),2000年,塔楼,1300000.0,20616
南湖半山高层南向两房，户型方正。过五唯一，城意出手,南湖半山东苑 ,南湖,VR房源 房本满五年,1,7,2室2厅,81.77平米,南,精装,中楼层(共26层),2005年,塔楼,1780000.0,21769
罗冲围2012年电梯小区两房 高层看江景观漂亮 业主诚卖,惠泽雅轩 ,罗冲围,VR看装修 房本满五年,11,一年前发布,2室2厅,68.83平米,南北,精装,高楼层(共24层),2012年,塔楼,1880000.0,27314
中楼层 南北对流 望花园 位置安静 装修全新未住,越秀星汇云城 ,同和,VR看装修 随时看房,2,7个月以前发布,4室2厅,91.06平米,东南,其他,32层,,塔楼,3680000.0,40413
富力半岛花园 步梯实用三房 安静舒适小区,富力半岛 ,罗冲围,VR房源 房本满五年,0,22,3室2厅,70.03平米,西南,简装,7层,1998年,塔楼,1950000.0,27846
电梯楼 方正格局 客运站背后 业主异地要卖,松南路 ,罗冲围,VR看装修 房本满五年 随时看房,0,10,2室1厅,66.88平米,东西,其他,中楼层(共9层),,塔楼,1430000.0,21382
广园中路 地铁口近 精装两房 拎包入住 采光通风好,交电新村 ,三元里,VR看装修 房本满五年,4,2个月以前发布,2室1厅,64.12平米,北,精装,高楼层(共9层),1992年,塔楼,1100000.0,17156
小区管理  电梯中层全明大三房  对流采光好,华兴苑 ,景泰,VR看装修 房本满五年,2,2个月以前发布,3室2厅,93.99平米,南,精装,中楼层(共9层),,塔楼,2520000.0,26812
交通便利 ，小区环境好， 居住舒适 ，南向小三房,白云畔山花园 ,梅花园,近地铁 VR房源 房本满五年,21,6个月以前发布,3室2厅,80.11平米,南,精装,10层,2003年,塔楼,1750000.0,21845
合益小区 刚需电梯 南向两房 封闭式管理,合益小区 ,机场路,VR看装修 房本满五年 随时看房,8,5个月以前发布,2室2厅,51.08平米,西南,简装,中楼层(共9层),1995年,塔楼,830000.0,16250
南向复式，中空客厅，装修保养好,新世界嘉云府 ,嘉禾望岗,VR房源 房本满五年 随时看房,0,27,3室2厅,134.42平米,南,精装,中楼层(共7层),2008年,板楼,5380000.0,40024
精装修、楼层好、交通方便刚需两房,同沙路 ,同和,近地铁 VR看装修 房本满五年,0,5,2室2厅,70.3平米,南,精装,中楼层(共5层),,暂无数据,1830000.0,26032
封闭式小区，精装三房， 电梯中层，采光好，格局方正,锦翠苑(金钟横路) ,景泰,VR看装修 房本满五年 随时看房,1,6个月以前发布,3室2厅,64.38平米,东,精装,低楼层(共9层),1993年,塔楼,1810000.0,28115
E区东向满五唯一无通风采光好 诚心出,富力桃园 ,罗冲围,VR房源 房本满五年,0,7个月以前发布,2室1厅,72.98平米,东南,精装,低楼层(共31层),2007年,塔楼,2170000.0,29735
电梯3房，柏信广场旁边。业主置换新房要交首付，,嘉福楼 ,新市,VR房源 房本满五年,4,2个月以前发布,3室1厅,92.95平米,南,简装,高楼层(共9层),1998年,塔楼,1550000.0,16676
桃园面积小的二房，看房方便产权清晰,富力桃园 ,罗冲围,VR看装修 房本满五年,12,一年前发布,2室1厅,59.21平米,西北,简装,低楼层(共16层),2003年,塔楼,1650000.0,27867
K区南向大三房 位置安静 实用率高 保养好 看房方便,岭南新世界 ,嘉禾望岗,VR看装修 房本满五年 随时看房,7,一年前发布,3室2厅,114.03平米,南,精装,低楼层(共9层),2008年,塔楼,4500000.0,39464
D区大两房，电梯中高层，望花园,富力桃园 ,罗冲围,VR房源 房本满五年,8,3个月以前发布,2室2厅,91.67平米,北,简装,中楼层(共29层),2007年,塔楼,2370000.0,25854
户型方正电梯两房  8号地铁沿线  配套成熟,朗骏苑 ,同德围,近地铁 VR房源 房本满五年,8,一年前发布,2室1厅,63.43平米,南,精装,中楼层(共9层),2000年,塔楼,1330000.0,20968
精装修三房 地铁口大型花园小区 南向 看花园 拎包住,白云明珠广场 ,机场路,VR房源 房本满五年 随时看房,10,一年前发布,3室1厅,77.46平米,南,精装,低楼层(共14层),1996年,塔楼,1890000.0,24400
汇侨新城北区 电梯两房 东向采光好 户型方正,汇侨新城北区 ,新市,VR看装修 房本满五年,2,2个月以前发布,2室1厅,69.72平米,东,精装,低楼层(共17层),2000年,塔楼,1350000.0,19364
全新装修 拎包入住  省心省力,大源山庄 ,南湖,VR看装修 随时看房,2,1个月以前发布,3室2厅,89.53平米,西北,精装,中楼层(共8层),,暂无数据,1500000.0,16755
时代玫瑰园三房 东南向安静 南北对流户型 格局通透,时代玫瑰园 ,黄边,VR房源 房本满五年 随时看房,2,4个月以前发布,3室1厅,92.27平米,东南,简装,中楼层(共13层),2004年,塔楼,3000000.0,32514
此房证满五年唯一 厅出大阳台 总额低,新市花园一区 ,新市,VR看装修 房本满五年 随时看房,1,1个月以前发布,1室1厅,52.55平米,东,其他,低楼层(共9层),1994年,塔楼,680000.0,12941
雍翠园高楼层大三房，精装修，业主诚心出，随时可看房,祥景花园雍翠园 ,黄石,VR看装修 房本满五年 随时看房,2,11个月以前发布,3室1厅,108.93平米,南,简装,高楼层(共15层),2003年,塔楼,2750000.0,25246
富力阳光美居东南向两房看花园 中层通风强 采光足,富力阳光美居 ,马务,VR看装修 房本满两年,5,7个月以前发布,2室2厅,69.28平米,东南,精装,低楼层(共15层),2001年,塔楼,1680000.0,24250
